1876 6 9.4
1877 6 16.0
1878 6 26.9
1879 6 16.5
1880 6 1.8
1881 6 32.0
1882 6 32.5
1883 6 25.7
1884 6 17.5
1885 6 22.6
1886 6 25.7
1887 6 60.7
1888 6 24.9
1889 6 72.6
1890 6 32.3
1891 6 62.0
1892 6 17.0
1893 6 43.2
1894 6 4.6
1895 6 7.9
1896 6 3.0
1897 6 32.0
1898 6 83.3
1899 6 27.9
1900 6 48.0
1901 6 17.8
1902 6 40.9
1903 6 18.8
1904 6 41.1
1905 6 13.7
1906 6 22.1
1907 6 19.8
1908 6 49.0
1909 6 36.1
1910 6 2.8
1911 6 39.3
1912 6 31.3
1913 6 8.7
1914 6 15.3
1915 6 15.8
1916 6 30.5
1917 6 33.8
1918 6 11.9
1919 6 8.7
1920 6 33.6
1921 6 35.9
1922 6 42.6
1923 6 25.7
1924 6 21.4
1925 6 11.7
1926 6 23.1
1927 6 NaN
1928 6 NaN
1929 6 NaN
1930 6 8.6
1931 6 62.4
1932 6 20.6
1933 6 25.8
1934 6 89.3
1935 6 25.9
1936 6 30.6
1937 6 33.2
1938 6 24.5
1939 6 11.0
1940 6 6.1
1941 6 14.5
1942 6 23.3
1943 6 10.2
1944 6 8.4
1945 6 15.8
1946 6 51.2
1947 6 3.4
1948 6 15.3
1949 6 12.2
1950 6 10.0
1951 6 21.8
1952 6 9.9
1953 6 14.5
1954 6 57.5
1955 6 154.7
1956 6 28.1
1957 6 31.3
1958 6 51.5
1959 6 44.2
1960 6 14.3
1961 6 14.3
1962 6 14.7
1963 6 45.4
1964 6 23.3
1965 6 61.2
1966 6 50.1
1967 6 12.4
1968 6 94.5
1969 6 45.6
1970 6 14.2
1971 6 22.8
1972 6 12.4
1973 6 38.3
1974 6 30.8
1975 6 NaN
1976 6 NaN
1977 6 6.0
1978 6 15.9
1979 6 12.2
1980 6 60.4
1981 6 46.4
1982 6 14.4
1983 6 17.7
1984 6 2.4
1985 6 11.1
1986 6 88.5
1987 6 24.0
1988 6 21.6
1989 6 58.8
1990 6 36.4
1991 6 34.6
1992 6 29.4
1993 6 37.7
1994 6 23.3
1995 6 26.2
1996 6 36.4
1997 6 12.2
1998 6 37.4
1999 6 12.0
2000 6 29.0
2001 6 103.4
2002 6 15.8
2003 6 15.6
2004 6 40.6
2005 6 33.4
2006 6 19.4
2007 6 64.2
2008 6 60.0
2009 6 40.6
2010 6 28.8
2011 6 36.4
2012 6 32.4
2013 6 14.6
2014 6 32.2
2015 6 27.4
