1876 5 61.0
1877 5 41.9
1878 5 18.8
1879 5 23.9
1880 5 34.5
1881 5 18.8
1882 5 44.2
1883 5 25.4
1884 5 31.0
1885 5 31.8
1886 5 13.2
1887 5 32.5
1888 5 5.8
1889 5 32.3
1890 5 27.9
1891 5 50.3
1892 5 16.0
1893 5 28.2
1894 5 24.4
1895 5 19.3
1896 5 46.5
1897 5 6.9
1898 5 21.8
1899 5 31.8
1900 5 50.0
1901 5 29.0
1902 5 45.0
1903 5 24.9
1904 5 88.6
1905 5 19.8
1906 5 38.4
1907 5 13.0
1908 5 18.0
1909 5 53.2
1910 5 38.8
1911 5 34.4
1912 5 21.6
1913 5 36.3
1914 5 13.7
1915 5 37.7
1916 5 17.8
1917 5 50.5
1918 5 38.9
1919 5 46.3
1920 5 24.3
1921 5 72.0
1922 5 24.0
1923 5 6.1
1924 5 11.5
1925 5 77.1
1926 5 37.2
1927 5 22.7
1928 5 NaN
1929 5 NaN
1930 5 42.0
1931 5 56.0
1932 5 18.1
1933 5 46.3
1934 5 0.0
1935 5 8.7
1936 5 14.8
1937 5 28.0
1938 5 46.6
1939 5 28.2
1940 5 14.6
1941 5 17.7
1942 5 39.3
1943 5 6.6
1944 5 42.5
1945 5 24.9
1946 5 9.5
1947 5 25.2
1948 5 10.2
1949 5 84.8
1950 5 29.9
1951 5 44.1
1952 5 32.7
1953 5 7.7
1954 5 36.5
1955 5 35.3
1956 5 29.4
1957 5 3.4
1958 5 23.8
1959 5 17.7
1960 5 19.7
1961 5 17.0
1962 5 37.5
1963 5 23.6
1964 5 24.9
1965 5 25.3
1966 5 49.1
1967 5 23.1
1968 5 38.1
1969 5 43.8
1970 5 26.2
1971 5 11.2
1972 5 1.2
1973 5 39.7
1974 5 69.5
1975 5 16.0
1976 5 NaN
1977 5 104.1
1978 5 25.4
1979 5 46.2
1980 5 30.8
1981 5 60.6
1982 5 38.8
1983 5 29.0
1984 5 8.0
1985 5 21.7
1986 5 27.4
1987 5 26.2
1988 5 35.9
1989 5 49.8
1990 5 60.5
1991 5 77.7
1992 5 20.1
1993 5 24.5
1994 5 19.3
1995 5 31.0
1996 5 12.0
1997 5 62.2
1998 5 21.2
1999 5 7.0
2000 5 19.0
2001 5 48.0
2002 5 16.0
2003 5 8.8
2004 5 43.8
2005 5 10.0
2006 5 14.8
2007 5 24.4
2008 5 11.6
2009 5 29.0
2010 5 49.8
2011 5 45.2
2012 5 20.0
2013 5 25.6
2014 5 76.2
2015 5 18.0
