1876 7 23.4
1877 7 23.6
1878 7 25.9
1879 7 54.9
1880 7 11.7
1881 7 7.1
1882 7 3.8
1883 7 32.3
1884 7 22.1
1885 7 20.3
1886 7 48.8
1887 7 7.4
1888 7 18.0
1889 7 12.4
1890 7 38.6
1891 7 35.1
1892 7 27.7
1893 7 39.6
1894 7 36.1
1895 7 5.6
1896 7 29.7
1897 7 7.9
1898 7 7.9
1899 7 17.8
1900 7 53.1
1901 7 32.0
1902 7 6.9
1903 7 23.4
1904 7 23.1
1905 7 5.8
1906 7 33.3
1907 7 9.4
1908 7 11.6
1909 7 27.2
1910 7 23.8
1911 7 16.9
1912 7 19.0
1913 7 12.5
1914 7 42.8
1915 7 14.0
1916 7 62.3
1917 7 19.1
1918 7 29.3
1919 7 6.0
1920 7 22.6
1921 7 2.8
1922 7 29.5
1923 7 21.4
1924 7 10.9
1925 7 30.9
1926 7 10.3
1927 7 NaN
1928 7 NaN
1929 7 NaN
1930 7 11.7
1931 7 13.9
1932 7 12.8
1933 7 24.4
1934 7 28.6
1935 7 44.4
1936 7 51.7
1937 7 14.4
1938 7 21.8
1939 7 26.6
1940 7 35.2
1941 7 49.5
1942 7 10.5
1943 7 29.0
1944 7 19.3
1945 7 15.0
1946 7 13.8
1947 7 13.8
1948 7 18.2
1949 7 7.6
1950 7 18.5
1951 7 42.7
1952 7 18.7
1953 7 21.6
1954 7 19.7
1955 7 0.0
1956 7 35.9
1957 7 18.8
1958 7 27.4
1959 7 16.2
1960 7 28.7
1961 7 17.3
1962 7 19.7
1963 7 29.8
1964 7 36.8
1965 7 15.5
1966 7 11.7
1967 7 42.5
1968 7 25.2
1969 7 22.5
1970 7 16.0
1971 7 19.0
1972 7 23.5
1973 7 33.8
1974 7 46.6
1975 7 NaN
1976 7 NaN
1977 7 25.7
1978 7 71.8
1979 7 14.2
1980 7 40.6
1981 7 25.6
1982 7 13.3
1983 7 31.6
1984 7 82.6
1985 7 12.1
1986 7 43.1
1987 7 19.5
1988 7 8.9
1989 7 47.9
1990 7 49.4
1991 7 21.9
1992 7 7.0
1993 7 51.2
1994 7 16.2
1995 7 16.0
1996 7 42.4
1997 7 13.2
1998 7 63.4
1999 7 17.2
2000 7 28.8
2001 7 11.8
2002 7 7.4
2003 7 22.6
2004 7 28.2
2005 7 20.0
2006 7 82.0
2007 7 6.4
2008 7 26.0
2009 7 21.4
2010 7 47.0
2011 7 42.6
2012 7 25.5
2013 7 29.8
2014 7 28.6
2015 7 23.2
