1876 4 10.9
1877 4 205.0
1878 4 8.9
1879 4 19.6
1880 4 14.0
1881 4 6.9
1882 4 56.1
1883 4 5.1
1884 4 23.6
1885 4 58.9
1886 4 35.1
1887 4 46.7
1888 4 2.3
1889 4 26.4
1890 4 31.2
1891 4 15.2
1892 4 25.1
1893 4 20.6
1894 4 2.5
1895 4 108.5
1896 4 8.9
1897 4 19.3
1898 4 22.1
1899 4 1.0
1900 4 32.8
1901 4 25.9
1902 4 9.7
1903 4 94.7
1904 4 34.8
1905 4 19.8
1906 4 0.0
1907 4 17.3
1908 4 39.4
1909 4 27.0
1910 4 1.0
1911 4 0.8
1912 4 47.0
1913 4 1.6
1914 4 8.4
1915 4 14.5
1916 4 13.0
1917 4 40.6
1918 4 3.1
1919 4 21.8
1920 4 31.0
1921 4 7.6
1922 4 58.4
1923 4 5.9
1924 4 0.0
1925 4 14.9
1926 4 5.9
1927 4 0.5
1928 4 NaN
1929 4 NaN
1930 4 26.0
1931 4 4.6
1932 4 49.3
1933 4 25.2
1934 4 77.0
1935 4 20.4
1936 4 8.6
1937 4 22.3
1938 4 27.0
1939 4 1.3
1940 4 13.5
1941 4 56.0
1942 4 6.7
1943 4 11.7
1944 4 26.9
1945 4 2.9
1946 4 28.3
1947 4 30.1
1948 4 9.0
1949 4 12.6
1950 4 12.6
1951 4 55.9
1952 4 48.3
1953 4 10.7
1954 4 26.8
1955 4 37.7
1956 4 18.3
1957 4 1.9
1958 4 14.0
1959 4 12.3
1960 4 46.6
1961 4 63.3
1962 4 14.0
1963 4 22.9
1964 4 70.3
1965 4 6.9
1966 4 13.4
1967 4 9.9
1968 4 41.3
1969 4 7.7
1970 4 23.8
1971 4 35.4
1972 4 13.5
1973 4 21.3
1974 4 73.0
1975 4 31.2
1976 4 NaN
1977 4 23.0
1978 4 16.4
1979 4 10.2
1980 4 35.2
1981 4 2.4
1982 4 29.0
1983 4 59.9
1984 4 11.6
1985 4 10.6
1986 4 12.4
1987 4 10.0
1988 4 24.7
1989 4 50.6
1990 4 30.4
1991 4 30.0
1992 4 62.0
1993 4 16.2
1994 4 1.6
1995 4 49.0
1996 4 46.0
1997 4 4.0
1998 4 36.0
1999 4 14.8
2000 4 24.4
2001 4 3.4
2002 4 85.0
2003 4 17.0
2004 4 32.6
2005 4 14.2
2006 4 56.0
2007 4 41.8
2008 4 42.2
2009 4 29.8
2010 4 31.8
2011 4 18.8
2012 4 9.2
2013 4 33.4
2014 4 57.8
2015 4 48.4
