1876 3 122.4
1877 3 1.8
1878 3 17.5
1879 3 16.8
1880 3 85.6
1881 3 1.3
1882 3 23.1
1883 3 7.9
1884 3 33.0
1885 3 14.5
1886 3 1.5
1887 3 1.0
1888 3 0.8
1889 3 35.8
1890 3 2.0
1891 3 3.6
1892 3 45.7
1893 3 6.9
1894 3 12.7
1895 3 2.3
1896 3 35.6
1897 3 6.1
1898 3 4.6
1899 3 17.0
1900 3 126.2
1901 3 10.4
1902 3 9.1
1903 3 21.3
1904 3 20.3
1905 3 5.3
1906 3 0.8
1907 3 30.2
1908 3 33.0
1909 3 13.9
1910 3 13.3
1911 3 1.6
1912 3 127.4
1913 3 1.8
1914 3 13.2
1915 3 6.9
1916 3 1.3
1917 3 33.8
1918 3 14.4
1919 3 5.1
1920 3 3.3
1921 3 6.1
1922 3 6.1
1923 3 0.8
1924 3 14.2
1925 3 4.1
1926 3 62.8
1927 3 44.2
1928 3 NaN
1929 3 NaN
1930 3 13.2
1931 3 57.1
1932 3 4.3
1933 3 5.8
1934 3 69.4
1935 3 97.0
1936 3 0.9
1937 3 19.2
1938 3 4.3
1939 3 18.9
1940 3 8.1
1941 3 7.4
1942 3 32.9
1943 3 7.6
1944 3 9.5
1945 3 12.0
1946 3 17.5
1947 3 37.9
1948 3 2.8
1949 3 1.8
1950 3 14.3
1951 3 22.6
1952 3 1.7
1953 3 18.2
1954 3 0.0
1955 3 6.8
1956 3 4.2
1957 3 3.8
1958 3 17.4
1959 3 4.6
1960 3 4.2
1961 3 4.1
1962 3 50.5
1963 3 10.5
1964 3 2.8
1965 3 0.5
1966 3 19.1
1967 3 23.6
1968 3 97.2
1969 3 30.6
1970 3 4.4
1971 3 21.8
1972 3 0.3
1973 3 65.5
1974 3 8.4
1975 3 21.0
1976 3 NaN
1977 3 0.7
1978 3 6.9
1979 3 12.0
1980 3 0.4
1981 3 19.8
1982 3 44.0
1983 3 96.5
1984 3 24.2
1985 3 60.7
1986 3 1.8
1987 3 6.0
1988 3 9.7
1989 3 11.3
1990 3 4.1
1991 3 7.4
1992 3 43.9
1993 3 19.2
1994 3 7.2
1995 3 82.2
1996 3 23.0
1997 3 23.2
1998 3 12.0
1999 3 33.2
2000 3 96.4
2001 3 27.2
2002 3 8.6
2003 3 4.0
2004 3 49.3
2005 3 12.2
2006 3 52.8
2007 3 44.2
2008 3 13.6
2009 3 49.8
2010 3 44.0
2011 3 44.4
2012 3 47.8
2013 3 45.6
2014 3 2.0
2015 3 22.0
