1876 11 14.5
1877 11 4.1
1878 11 3.6
1879 11 53.3
1880 11 15.2
1881 11 4.1
1882 11 24.6
1883 11 21.1
1884 11 15.2
1885 11 21.6
1886 11 5.8
1887 11 35.8
1888 11 2.5
1889 11 10.9
1890 11 15.0
1891 11 3.3
1892 11 11.2
1893 11 113.5
1894 11 1.3
1895 11 5.6
1896 11 4.8
1897 11 0.0
1898 11 6.6
1899 11 9.7
1900 11 10.9
1901 11 16.3
1902 11 25.9
1903 11 0.5
1904 11 4.1
1905 11 1.8
1906 11 50.8
1907 11 43.7
1908 11 0.3
1909 11 15.0
1910 11 44.7
1911 11 0.0
1912 11 40.9
1913 11 0.8
1914 11 66.8
1915 11 1.5
1916 11 14.4
1917 11 27.7
1918 11 18.6
1919 11 22.4
1920 11 11.9
1921 11 16.0
1922 11 10.2
1923 11 0.5
1924 11 1.6
1925 11 10.4
1926 11 4.4
1927 11 11.2
1928 11 NaN
1929 11 33.2
1930 11 4.3
1931 11 13.7
1932 11 0.3
1933 11 35.5
1934 11 14.2
1935 11 12.8
1936 11 23.4
1937 11 33.8
1938 11 1.3
1939 11 28.8
1940 11 8.4
1941 11 18.7
1942 11 13.0
1943 11 NaN
1944 11 33.6
1945 11 24.3
1946 11 NaN
1947 11 12.8
1948 11 29.6
1949 11 20.4
1950 11 8.7
1951 11 0.0
1952 11 11.5
1953 11 14.2
1954 11 6.6
1955 11 24.6
1956 11 9.4
1957 11 0.5
1958 11 6.7
1959 11 19.3
1960 11 9.9
1961 11 2.1
1962 11 NaN
1963 11 3.3
1964 11 26.8
1965 11 9.1
1966 11 17.4
1967 11 25.7
1968 11 6.8
1969 11 2.3
1970 11 6.9
1971 11 24.0
1972 11 5.6
1973 11 28.7
1974 11 22.8
1975 11 NaN
1976 11 47.5
1977 11 10.7
1978 11 44.5
1979 11 41.0
1980 11 49.6
1981 11 38.4
1982 11 6.4
1983 11 10.9
1984 11 3.5
1985 11 11.3
1986 11 14.6
1987 11 2.4
1988 11 51.3
1989 11 2.0
1990 11 0.8
1991 11 4.9
1992 11 49.6
1993 11 18.0
1994 11 27.0
1995 11 14.2
1996 11 11.6
1997 11 16.6
1998 11 14.2
1999 11 53.0
2000 11 27.2
2001 11 44.8
2002 11 47.6
2003 11 19.2
2004 11 68.0
2005 11 9.6
2006 11 3.0
2007 11 6.2
2008 11 61.6
2009 11 2.6
2010 11 7.6
2011 11 9.8
2012 11 16.6
2013 11 31.0
2014 11 48.8
2015 11 26.0
