1984 01 0.0 1
1984 02 0.0 1
1984 03 10.2 1
1984 04 0.0 1
1984 05 0.0 1
1984 06 0.0 1
1984 07 58.0 1
1984 08 40.9 1
1984 09 36.0 1
1984 10 29.7 1
1984 11 0.0 1
1984 12 0.0 1
1985 01 13.0 1
1985 02 0.0 1
1985 03 111.0 1
1985 04 0.0 1
1985 05 22.2 1
1985 06 6.8 1
1985 07 23.5 1
1985 08 41.7 1
1985 09 7.0 1
1985 10 35.8 1
1985 11 20.5 1
1985 12 4.7 1
1986 01 46.0 1
1986 02 4.0 1
1986 03 2.5 1
1986 04 8.0 1
1986 05 23.0 1
1986 06 75.0 1
1986 07 0.0 1
1986 08 23.0 1
1986 09 0.0 1
1986 10 0.0 1
1986 11 9.5 1
1986 12 11.2 1
1987 01 42.9 1
1987 02 20.5 1
1987 03 2.8 1
1987 04 4.8 1
1987 05 18.4 1
1987 06 17.6 1
1987 07 6.4 1
1987 08 11.0 1
1987 09 10.2 1
1987 10 12.0 1
1987 11 5.1 1
1987 12 16.3 1
1988 01 3.3 1
1988 02 26.7 1
1988 03 8.6 1
1988 04 35.3 1
1988 05 32.4 1
1988 06 22.6 1
1988 07 2.9 1
1988 08 12.8 1
1988 09 6.9 1
1988 10 0.5 1
1988 11 17.3 1
1988 12 102.4 1
1989 01 3.5 1
1989 02 0.0 1
1989 03 14.7 1
1989 04 56.9 1
1989 05 37.9 1
1989 06 50.6 1
1989 07 28.5 1
1989 08 9.8 1
1989 09 0.0 1
1989 10 0.0 1
1989 11 0.0 1
1989 12 11.7 1
1990 01 17.8 1
1990 02 27.8 1
1990 03 2.0 1
1990 04 18.8 1
1990 05 31.6 1
1990 06 36.0 1
1990 07 28.4 1
1990 08 22.0 1
1990 09 10.6 1
1990 10 16.4 1
1990 11 0.0 1
1990 12 13.4 1
1991 01 10.2 1
1991 02 0.0 1
1991 03 5.2 1
1991 04 24.4 1
1991 05 49.8 1
1991 06 28.8 1
1991 07 27.8 1
1991 08 5.0 1
1991 09 5.0 1
1991 10 2.0 1
1991 11 2.2 1
1991 12 24.4 1
1992 01 0.4 1
1992 02 8.6 1
1992 03 47.4 1
1992 04 36.6 1
1992 05 20.4 1
1992 06 30.8 1
1992 07 6.2 1
1992 08 36.6 1
1992 09 44.8 1
1992 10 32.2 1
1992 11 29.0 1
1992 12 33.6 1
1993 01 14.8 1
1993 02 3.2 1
1993 03 13.8 1
1993 04 15.6 1
1993 05 33.8 1
1993 06 26.8 1
1993 07 40.0 1
1993 08 74.6 1
1993 09 22.4 1
1993 10 19.8 1
1993 11 29.8 1
1993 12 20.0 1
1994 01 2.0 1
1994 02 55.1 1
1994 03 3.4 1
1994 04 0.0 1
1994 05 16.8 1
1994 06 15.0 1
1994 07 16.0 1
1994 08 4.2 1
1994 09 7.6 1
1994 10 4.2 1
1994 11 10.2 1
1994 12 165.4 1
1995 01 3.0 1
1995 02 28.2 1
1995 03 30.6 1
1995 04 34.0 1
1995 05 33.2 1
1995 06 12.2 1
1995 07 27.0 1
1995 08 4.6 1
1995 09 64.4 1
1995 10 10.8 1
1995 11 13.4 1
1995 12 20.2 1
1996 01 0.2 1
1996 02 5.8 1
1996 03 20.6 1
1996 04 31.2 1
1996 05 2.2 1
1996 06 35.2 1
1996 07 47.2 1
1996 08 36.4 1
1996 09 60.8 1
1996 10 16.4 1
1996 11 0.4 1
1996 12 2.8 1
1997 01 9.0 1
1997 02 4.2 1
1997 03 8.4 1
1997 04 10.8 1
1997 05 22.0 1
1997 06 7.6 1
1997 07 7.8 1
1997 08 10.4 1
1997 09 49.6 1
1997 10 11.4 1
1997 11 8.6 1
1997 12 51.8 1
1998 01 0.0 1
1998 02 0.0 1
1998 03 3.8 1
1998 04 17.2 1
1998 05 25.2 1
1998 06 32.1 1
1998 07 57.4 1
1998 08 18.2 1
1998 09 14.1 1
1998 10 25.1 1
1998 11 49.7 1
1998 12 17.5 1
1999 01 21.1 1
1999 02 16.0 1
1999 03 33.4 1
1999 04 14.1 1
1999 05 6.3 1
1999 06 19.5 1
1999 07 13.8 1
1999 08 16.6 1
1999 09 38.5 1
1999 10 11.8 1
1999 11 23.6 1
1999 12 26.8 1
2000 01 147.2 1
2000 02 20.2 1
2000 03 67.0 1
2000 04 9.7 1
2000 05 9.1 1
2000 06 16.1 1
2000 07 17.4 1
2000 08 45.7 1
2000 09 5.1 1
2000 10 19.5 1
2000 11 28.4 1
2000 12 7.6 1
2001 01 18.2 1
2001 02 80.2 1
2001 03 18.4 1
2001 04 1.7 1
2001 05 23.3 1
2001 06 63.9 1
2001 07 27.7 1
2001 08 28.7 1
2001 09 25.2 1
2001 10 12.1 1
2001 11 14.6 1
2001 12 37.5 1
2002 01 8.9 1
2002 02 7.9 1
2002 03 5.3 1
2002 04 26.6 1
2002 05 20.5 1
2002 06 10.4 1
2002 07 4.7 1
2002 08 7.6 1
2002 09 5.5 1
2002 10 0.5 1
2002 11 10.7 1
2002 12 44.0 1
2003 01 9.3 1
2003 02 5.5 1
2003 03 0.8 1
2003 04 9.1 1
2003 05 22.2 1
2003 06 14.2 1
2003 07 24.4 1
2003 08 27.1 1
2003 09 22.8 1
2003 10 8.4 1
2003 11 12.2 1
2003 12 11.6 1
2004 01 23.0 1
2004 02 49.4 1
2004 03 16.2 1
2004 04 16.8 1
2004 05 39.0 1
2004 06 14.7 1
2004 07 28.0 1
2004 08 25.2 1
2004 09 31.2 1
2004 10 7.0 1
2004 11 79.7 1
2004 12 9.4 1
2005 01 3.0 1
2005 02 0.0 1
